,recordings\IMG_3677.MOV,recordings\IMG_3678.MOV,recordings\IMG_3679.MOV,recordings\IMG_3680.MOV,recordings\IMG_3681.MOV,recordings\IMG_3682.MOV,recordings\IMG_3683.MOV,recordings\IMG_3684.MOV,recordings\IMG_3685.MOV,recordings\IMG_3687.MOV,recordings\IMG_3688.MOV,recordings\IMG_3689.MOV,recordings\IMG_3690.MOV,recordings\IMG_3691.MOV,recordings\IMG_3692.MOV,recordings\IMG_3693.MOV,recordings\IMG_3694.MOV,recordings\IMG_3695.MOV,recordings\IMG_3697.MOV,recordings\IMG_3698.MOV,recordings\IMG_3699.MOV,recordings\IMG_3700.MOV,recordings\IMG_3701.MOV,recordings\IMG_3702.MOV,recordings\IMG_3703.MOV,recordings\IMG_3704.MOV,recordings\IMG_3705.MOV,recordings\IMG_3706.MOV,recordings\IMG_3707.MOV,recordings\IMG_3708.MOV,recordings\IMG_3709.MOV,recordings\IMG_3710.MOV,recordings\IMG_3711.MOV,recordings\IMG_3712.MOV,recordings\IMG_3714.MOV,recordings\IMG_3715.MOV,recordings\IMG_3716.MOV,recordings\IMG_3717.MOV,recordings\IMG_3718.MOV,recordings\IMG_3719.MOV,recordings\IMG_3720.MOV,recordings\IMG_3721.MOV,recordings\IMG_3722.MOV,recordings\IMG_3723.MOV,recordings\IMG_3724.MOV,recordings\IMG_3725.MOV,recordings\IMG_3726.MOV,recordings\IMG_3727.MOV,recordings\IMG_3728.MOV,recordings\IMG_3729.MOV,recordings\IMG_3730.MOV
0,144.934877769146,142.27564393873527,141.85048167076303,144.4072766421515,144.175423795355,143.16657656317864,144.7330282536615,145.13701180271767,143.69435922300283,143.18815276946304,140.80835105525625,146.3256947238325,142.06031193878766,145.07670446503175,145.11905387136707,145.0990953442613,111.86390485806955,142.94754794185175,145.93992806997053,142.68398182973397,144.39087490813736,142.9195066858855,0,146.08462060010996,145.27828727216547,143.99438725931654,143.74930261769117,150.09695270175203,145.11536132406718,144.88542622502325,141.88099154250506,145.0190843518895,143.45502767717744,140.39997342332504,142.77098127446257,140.15637127167588,145.16964157656986,142.61471194203102,144.56098642946597,138.40322014053746,147.03059609653786,143.3265324417921,143.31462918641745,142.32520306846496,142.50536898409865,137.5031397795849,146.1130405359483,144.4784988244549,144.29632813981664,143.24725886443892,145.0949727571985
1,101.20981286589347,94.44862367293408,94.98803446548243,100.44586779293951,99.23964848954917,99.5732434915986,110.85097869978988,107.65405370209345,108.36708510028866,94.64246159380897,97.38321138773613,115.30050172526043,103.4957332807958,117.01673686742714,116.37917744304801,107.07140994939698,164.31047296412285,109.49003178384257,113.71450352106042,97.48047907000448,108.65999947536834,101.44064708084291,0,116.25066574168895,107.51097245283796,106.4466617240065,107.16210482993543,111.25050550713324,110.93518063014415,113.31826340094153,103.80262282781523,118.60238187389791,101.99107743620206,94.84215796832275,98.07997482581445,90.87207675480882,119.19552547326504,104.98163257239091,119.9037288804122,99.92131112135336,121.91822315391839,119.86019492873132,118.44795484838295,115.90650799951439,118.64123381898382,94.91888313360224,121.13447406378302,119.1969433679019,117.36465236623317,121.20296171234234,123.57443543369924
2,177.8092213447838,148.44177443183466,161.26198374278937,157.82844773587848,154.7329607666496,161.3911470934421,154.62484913701888,156.22101500073177,156.32052127201845,179.50608310138122,178.40027553234944,176.6261877546191,178.94881925045613,176.7602997038979,177.8600323295354,175.76234842712856,139.038990630349,175.71867302788786,179.54560896800243,179.26307096521106,177.37359436170922,177.26210636936779,0,176.14936117608934,174.5185744673313,174.6157993035562,175.16349385574446,171.63411387596736,179.92131867139366,177.2768708675618,174.0410030160637,177.81419919322457,176.7170132830575,178.298695349275,176.15489284596111,176.3501879733507,178.93908830973587,178.89288232612404,177.8983456723288,176.57097800072725,136.59683834295947,170.2022939503122,173.3720584574599,176.2218022928384,173.5643268804129,176.65260062629764,138.03472833653953,137.7966933355705,166.63436608705013,163.5526514135019,162.68576927461268
3,109.4874151457222,141.47726272726456,141.5123031874583,110.9578245105514,135.7424808748151,136.05746827465165,104.06486273603237,104.09577594711004,103.8420855234755,144.21102654081668,147.74294687449458,97.86510428980505,143.5540234054692,97.04576912486749,96.50978227204516,104.8273154171924,128.16906411348896,104.44687476689973,97.39790076680546,143.16424164602984,105.68999292908387,137.2170639514441,0,96.70983680775693,103.50078448236195,105.1565514725505,105.54964845532533,113.5068699591095,108.56131604130746,107.38467688104751,147.78503427487718,97.17302480226914,139.663927591061,146.3560272183098,142.5856330149065,141.581944655178,97.59464336859145,113.39411377474488,100.08059798754232,147.31107235307013,131.99152573066743,106.57671087253682,98.39140153906742,104.59207522078655,96.9919253466678,144.1561583712948,133.41580439115026,135.4546226492991,108.44577910056627,111.29366811235421,108.1132666036862
4,159.80544363372704,134.1065930258196,134.85754435243763,155.954466862409,132.17527170856593,131.9174736861312,154.86105627409938,155.0196370107857,154.63452677506103,133.9190758133393,133.5202516951156,157.73781800737328,128.69666151942204,152.7835774632821,153.4696314939359,154.5201827451429,150.10754458119544,154.3075248353586,156.89915040060345,134.75862900233815,156.64320280910192,132.89190468764303,0,155.58973540357587,155.55604521958347,155.26783514384587,154.79386748181574,159.14842302742346,155.91967059907302,155.55604521958344,130.99413518150763,154.5676002262089,130.9513339304403,137.1025720586347,135.87828631137782,133.45184230102205,154.98738583920573,156.53894076137973,155.6191245632721,135.21773535608136,154.64663166783484,160.43442844947705,157.97831735042735,158.98214876464337,157.98871680208063,134.35396221015725,154.85930714424939,154.41950116061196,159.22233590026946,158.6661947456908,157.8215783499005
